word,tag,pos
وښخور,ADJ,adjective
وېرندوکی,ADJ,adjective
وېروونکی,ADJ,adjective
وېرېدلی,ADJ,adjective
وېزار,ADJ,adjective
وېشلی,ADJ,adjective
ياغي,ADJ,adjective
يبل,ADJ,adjective
يخ,ADJ,adjective
يخزڼی,ADJ,adjective
يرغلګر,ADJ,adjective
يرغه,ADJ,adjective
يکنواخت,ADJ,adjective
يکړ,ADJ,adjective
يلغز,ADJ,adjective
يله,ADJ,adjective
يهودي,ADJ,adjective
يوازينی,ADJ,adjective
يواړخيز,ADJ,adjective
يوپټه,ADJ,adjective
يوحزبي,ADJ,adjective
يوراز,ADJ,adjective
يورنګه,ADJ,adjective
وږی,ADJ,adjective
يوزری,ADJ,adjective
وړين,ADJ,adjective
وړوکی,ADJ,adjective
ويال,ADJ,adjective
وياند,ADJ,adjective
وياړلی,ADJ,adjective
ويتکی,ADJ,adjective
ويجاړ,ADJ,adjective
ويده,ADJ,adjective
ويدي,ADJ,adjective
ويران,ADJ,adjective
ويرجن,ADJ,adjective
ويرژلی,ADJ,adjective
ويرژړلی,ADJ,adjective
ويرلړلی,ADJ,adjective
ويلي,ADJ,adjective
ويندوکی,ADJ,adjective
ويړ,ADJ,adjective
ويښ,ADJ,adjective
وټندوی,ADJ,adjective
وړ,ADJ,adjective
وړاندينی,ADJ,adjective
وړجن,ADJ,adjective
وړکی,ADJ,adjective
وړم,ADJ,adjective
وړنګن,ADJ,adjective
وړيا,ADJ,adjective
يوزړه,ADJ,adjective
يوژبی,ADJ,adjective
يوسېلابي,ADJ,adjective
ټوکي,ADJ,adjective
ټول,ADJ,adjective
ټولنيز,ADJ,adjective
ټيک,ADJ,adjective
ټيټ,ADJ,adjective
ټګ,ADJ,adjective
ځانګړی,ADJ,adjective
ځايي,ADJ,adjective
ځغلند,ADJ,adjective
ځمکنی,ADJ,adjective
ځنډمن,ADJ,adjective
ځنډنی,ADJ,adjective
ځنګلي,ADJ,adjective
ځوان,ADJ,adjective
ځوانيمرګ,ADJ,adjective
ځوړند,ADJ,adjective
ځيرک,ADJ,adjective
ځيږ,ADJ,adjective
ځېلی,ADJ,adjective
څارو,ADJ,adjective
څانګي وانګي,ADJ,adjective
څپان,ADJ,adjective
څپاند,ADJ,adjective
ټوکمار,ADJ,adjective
ټنډه,ADJ,adjective
ټنډ,ADJ,adjective
ټنبل,ADJ,adjective
يوشان,ADJ,adjective
يوشانته,ADJ,adjective
يوطرفه,ADJ,adjective
يولاس,ADJ,adjective
يولاسی,ADJ,adjective
يومخی,ADJ,adjective
يومنزله,ADJ,adjective
يوموټی,ADJ,adjective
يوناني,ADJ,adjective
يووختيز,ADJ,adjective
يووزری,ADJ,adjective
څرنده,ADJ,adjective
يووستوی,ADJ,adjective
يوڅه,ADJ,adjective
يوڅو,ADJ,adjective
يې هيلې,ADJ,adjective
ټاغی,ADJ,adjective
ټاک,ADJ,adjective
ټاکلی,ADJ,adjective
ټپي,ADJ,adjective
ټرن,ADJ,adjective
ټکنده,ADJ,adjective
ټمبل,ADJ,adjective
ټمبه,ADJ,adjective
يوولسم,ADJ,adjective
ووړګنی,ADJ,adjective
ګنګوړه,ADJ,adjective
ګوجک,ADJ,adjective
ځلاند,ADJ,adjective
له ستورو ډك,ADJ,adjective
په ويرجن ډول,ADJ,adjective
په ټوپونو تيريدل,ADJ,adjective
په درناوى,ADJ,adjective
بې جوړې,ADJ,adjective
مساْله,ADJ,adjective
دبدن دكومى برخى ويديدل,ADJ,adjective
دايمى,ADJ,adjective
عادتى,ADJ,adjective
ويريدلى,ADJ,adjective
لرغوني,ADJ,adjective
عجيبه,ADJ,adjective
په هلاك كوونكى توګه,ADJ,adjective
يقينى,ADJ,adjective
وفادارى,ADJ,adjective
علمى,ADJ,adjective
اغيز ناك,ADJ,adjective
سون,ADJ,adjective
خود غرض(جاه طلب),ADJ,adjective
متكى,ADJ,adjective
خاموش,ADJ,adjective
لغړ,ADJ,adjective
ټوله,ADJ,adjective
درست,ADJ,adjective
بی نومه,ADJ,adjective
عادی,ADJ,adjective
بدگوزاره,ADJ,adjective
ارزښتمن,ADJ,adjective
نوريز,ADJ,adjective
منندوی,ADJ,adjective
منندويه,ADJ,adjective
سوکاله,ADJ,adjective
شنۀ,ADJ,adjective
تراخۀ,ADJ,adjective
ستونزمن,ADJ,adjective
ستونزمنه,ADJ,adjective
لنډپاری,ADJ,adjective
لادرکه,ADJ,adjective
دوه پړيخ,ADJ,adjective
شوم پړک,ADJ,adjective
يوګړی,ADJ,adjective
چلند,ADJ,adjective
هسکي,ADJ,adjective
هسکيز,ADJ,adjective
غوږن,ADJ,adjective
کوچني خانه کي,ADJ,adjective
ټينګ,ADJ,adjective
بی رحمه,ADJ,adjective
لوړ ( ږغ ),ADJ,adjective
بی کوره,ADJ,adjective
كلك,ADJ,adjective
همجنسباز,ADJ,adjective
هېښتيا,ADJ,adjective
شخمي,ADJ,adjective
هوډمن,ADJ,adjective
اړنګمن,ADJ,adjective
پاموړ,ADJ,adjective
پراخ بنسټه,ADJ,adjective
ښاڅمن,ADJ,adjective
زغريالی,ADJ,adjective
ښکېللی,ADJ,adjective
ښکېل,ADJ,adjective
خائسته,ADJ,adjective
لرغونئ,ADJ,adjective
بي پرواه,ADJ,adjective
ريښتيا,ADJ,adjective
خلاس,ADJ,adjective
کمبختي,ADJ,adjective
مېکروبي,ADJ,adjective
پخواني,ADJ,adjective
هوايي ډزې,ADJ,adjective
ړانجا,ADJ,adjective
سہل,ADJ,adjective
ښکيل,ADJ,adjective
جوګه,ADJ,adjective
هر اړخےز,ADJ,adjective
پتيالی,ADJ,adjective
دوديز,ADJ,adjective
ډاډمنه,ADJ,adjective
ډاډمن,ADJ,adjective
جالب,ADJ,adjective
هيله من,ADJ,adjective
شهور,ADJ,adjective
غيرمعمول,ADJ,adjective
ناجوړ,ADJ,adjective
غيرعادي والی,ADJ,adjective
د کرکې وړ,ADJ,adjective
له کرکې ډک,ADJ,adjective
رواني,ADJ,adjective
ابتدايي,ADJ,adjective
وټه ييز,ADJ,adjective
هوښیار,ADJ,adjective
متوفي,ADJ,adjective
پيوستون,ADJ,adjective
تازه نيولي,ADJ,adjective
په اصل,ADJ,adjective
ناراضي,ADJ,adjective
ښيرازي,ADJ,adjective
ځانګړي,ADJ,adjective
الجيريايي,ADJ,adjective
امريکايي,ADJ,adjective
انګوليايي,ADJ,adjective
پاس شونډيز,ADJ,adjective
چنغړکيز,ADJ,adjective
پخلي,ADJ,adjective
ګواکې,ADJ,adjective
ځیرک,ADJ,adjective
بې ارتباطه,ADJ,adjective
ګګر,ADJ,adjective
ګڼ,ADJ,adjective
ګېدی,ADJ,adjective
ګېرګيره,ADJ,adjective
ګېډبنګ,ADJ,adjective
ګېډه ور,ADJ,adjective
ګېډو,ADJ,adjective
ازمېښتي,ADJ,adjective
لېشه,ADJ,adjective
ټيټ شوى,ADJ,adjective
له محورڅخه ليرى,ADJ,adjective
ابجد ويونکي,ADJ,adjective
ښاغلې,ADJ,adjective
کوشان,ADJ,adjective
بهره مند,ADJ,adjective
بهرور,ADJ,adjective
دخوښې,ADJ,adjective
سوله ييز,ADJ,adjective
ګهسط,ADJ,adjective
بيړه,ADJ,adjective
درون,ADJ,adjective
نرم ( سړى ),ADJ,adjective
د انتقال وړ,ADJ,adjective
ګږ,ADJ,adjective
خراب خوند,ADJ,adjective
ګړوب,ADJ,adjective
ګړندی,ADJ,adjective
ګورجه,ADJ,adjective
ګوريلايي,ADJ,adjective
ګونجلک,ADJ,adjective
ګونجي ګونجي,ADJ,adjective
ګونده,ADJ,adjective
ګوندي,ADJ,adjective
ګونګ,ADJ,adjective
ګونګی,ADJ,adjective
ګوټيز,ADJ,adjective
ګوډ,ADJ,adjective
ګوښی,ADJ,adjective
ګوګ,ADJ,adjective
ګوګن,ADJ,adjective
ګيچ,ADJ,adjective
ګير,ADJ,adjective
ګيله من,ADJ,adjective
ګټه,ADJ,adjective
ګټور,ADJ,adjective
ګڅ,ADJ,adjective
ګډ,ADJ,adjective
ګډوډ,ADJ,adjective
ګړاوو,ADJ,adjective
ګړد,ADJ,adjective
ګړنګن,ADJ,adjective
انديښنه,ADJ,adjective
پلونډ,ADJ,adjective
چاپیره,ADJ,adjective
نا اړين,ADJ,adjective
ودانه,ADJ,adjective
ژويال,ADJ,adjective
ګڼ هېواديز,ADJ,adjective
غويز,ADJ,adjective
غووړ,ADJ,adjective
غوي,ADJ,adjective
ځانګړې,ADJ,adjective
ګڼیال,ADJ,adjective
ځاني,ADJ,adjective
ناجائز,ADJ,adjective
غيرسياسي,ADJ,adjective
ليونی,ADJ,adjective
ډيره مننه,ADJ,adjective
ځاځمن,ADJ,adjective
ځاځمنه,ADJ,adjective
وټیز,ADJ,adjective
وټيزه,ADJ,adjective
سولمن,ADJ,adjective
نياوتوني,ADJ,adjective
يادوونی,ADJ,adjective
ژوندۍ,ADJ,adjective
ننګيالۍ,ADJ,adjective
ناوړ,ADJ,adjective
بې مینې,ADJ,adjective
چهال,ADJ,adjective
حکمت عملي,ADJ,adjective
ګست,ADJ,adjective
نیغ,ADJ,adjective
نیغه,ADJ,adjective
ګړم,ADJ,adjective
بروی,ADJ,adjective
برو,ADJ,adjective
اړولی,ADJ,adjective
ټټ,ADJ,adjective
نړیوال,ADJ,adjective
لټوونكى,ADJ,adjective
تل تر تله,ADJ,adjective
بیګانه,ADJ,adjective
موټۀ,ADJ,adjective
پخپله عقېده ټینګ ولاړ,ADJ,adjective
ښائسته,ADJ,adjective
تمځاى,ADJ,adjective
هر کاره,ADJ,adjective
ګځ,ADJ,adjective
سملاسي,ADJ,adjective
وړې,ADJ,adjective
اړين,ADJ,adjective
هيوادپاله,ADJ,adjective
سپما غړي,ADJ,adjective
پر سد,ADJ,adjective
وښن,ADJ,adjective
ووړنی,ADJ,adjective
ووړ,ADJ,adjective
ونکی,ADJ,adjective
ناعلاجه,ADJ,adjective
ناغښتلی,ADJ,adjective
نافذ,ADJ,adjective
نافع,ADJ,adjective
نافهمه,ADJ,adjective
ناقابله,ADJ,adjective
ناقراره,ADJ,adjective
ناقص,ADJ,adjective
ناقل,ADJ,adjective
ناکام,ADJ,adjective
ناکس,ADJ,adjective
ناکلال,ADJ,adjective
ناکوړه,ADJ,adjective
نالايق,ADJ,adjective
نالوستی,ADJ,adjective
ناليدلی,ADJ,adjective
نامانوس,ADJ,adjective
نامتناسب,ADJ,adjective
نامتو,ADJ,adjective
نامحدود,ADJ,adjective
نامحرم,ADJ,adjective
نامراد,ADJ,adjective
نامربوط,ADJ,adjective
ناطق,ADJ,adjective
نامرتب,ADJ,adjective
ناصافه,ADJ,adjective
ناشونی,ADJ,adjective
ناروغه,ADJ,adjective
ناري,ADJ,adjective
نارينه,ADJ,adjective
نازک,ADJ,adjective
نازل,ADJ,adjective
نازنين,ADJ,adjective
نازوکړی,ADJ,adjective
نازولی,ADJ,adjective
ناسازه,ADJ,adjective
ناست,ADJ,adjective
ناسره,ADJ,adjective
ناسکه,ADJ,adjective
ناسم,ADJ,adjective
ناسنت,ADJ,adjective
ناسنجيده,ADJ,adjective
ناسوب,ADJ,adjective
ناسي,ADJ,adjective
ناسيال,ADJ,adjective
ناشلېدونکی,ADJ,adjective
ناشناخته,ADJ,adjective
ناشناس,ADJ,adjective
ناشولټ,ADJ,adjective
ناشونکی,ADJ,adjective
ناشي,ADJ,adjective
نامشروع,ADJ,adjective
نامطبوع,ADJ,adjective
نامطلوب,ADJ,adjective
ناګمانه,ADJ,adjective
نباتي,ADJ,adjective
نبوي,ADJ,adjective
نتلی,ADJ,adjective
نجس,ADJ,adjective
نجومي,ADJ,adjective
نجيب,ADJ,adjective
نچور,ADJ,adjective
نچوړ,ADJ,adjective
نحس,ADJ,adjective
نخودي,ADJ,adjective
نخي,ADJ,adjective
نر,ADJ,adjective
نرسوی,ADJ,adjective
نرم,ADJ,adjective
نرم طبيعت,ADJ,adjective
نروب,ADJ,adjective
نروڅکی,ADJ,adjective
نرګاړی,ADJ,adjective
نری,ADJ,adjective
نزولي,ADJ,adjective
نژادي,ADJ,adjective
نژدې,ADJ,adjective
ناګاره,ADJ,adjective
ناښه,ADJ,adjective
ناښنده,ADJ,adjective
ناښاد,ADJ,adjective
نامعقول,ADJ,adjective
نامعلوم,ADJ,adjective
نامکمل,ADJ,adjective
ناملموس,ADJ,adjective
ناممکن,ADJ,adjective
ناموزون,ADJ,adjective
نامي,ADJ,adjective
نامی,ADJ,adjective
نامېنده,ADJ,adjective
نانغتان,ADJ,adjective
ناهوار,ADJ,adjective
ناروغ,ADJ,adjective
ناهوسا,ADJ,adjective
ناوسه,ADJ,adjective
ناولده,ADJ,adjective
ناولی,ADJ,adjective
ناوړه,ADJ,adjective
ناوېسا,ADJ,adjective
ناياب,ADJ,adjective
ناټکه,ADJ,adjective
ناڅاپي,ADJ,adjective
ناړک,ADJ,adjective
ناړن,ADJ,adjective
ناړېجن,ADJ,adjective
ناهڅی,ADJ,adjective
نس پړسی,ADJ,adjective
ناروا,ADJ,adjective
نارنجي,ADJ,adjective
مړ هکی,ADJ,adjective
مړام,ADJ,adjective
مړامجا,ADJ,adjective
مړاو,ADJ,adjective
مړاوی,ADJ,adjective
مړتت,ADJ,adjective
مړجونی,ADJ,adjective
مړجوړا,ADJ,adjective
مړخوبه,ADJ,adjective
مړخولی,ADJ,adjective
مړخوږک,ADJ,adjective
مړزګه,ADJ,adjective
مړژواند,ADJ,adjective
مړژواندی,ADJ,adjective
مړسترګی,ADJ,adjective
مړغون,ADJ,adjective
مړغونجا,ADJ,adjective
مړغونجی,ADJ,adjective
مړغيجن,ADJ,adjective
مړغيچن,ADJ,adjective
مړکندي,ADJ,adjective
مړنی,ADJ,adjective
مړه خوی,ADJ,adjective
مړ,ADJ,adjective
مړوچ,ADJ,adjective
مځکوال,ADJ,adjective
مټين,ADJ,adjective
ميرات,ADJ,adjective
ميراثي,ADJ,adjective
ميريزی,ADJ,adjective
ميرګن,ADJ,adjective
ميرګيانی,ADJ,adjective
ميسر,ADJ,adjective
ميشت,ADJ,adjective
ميشته,ADJ,adjective
ميکانيزه,ADJ,adjective
ميکروبي,ADJ,adjective
ميل,ADJ,adjective
ميلادي,ADJ,adjective
ميلی,ADJ,adjective
مينه دار,ADJ,adjective
مينه ناک,ADJ,adjective
ميين,ADJ,adjective
ميړنی,ADJ,adjective
ميړه,ADJ,adjective
ميړه مخی,ADJ,adjective
ميړوښه,ADJ,adjective
مټک,ADJ,adjective
مټکور,ADJ,adjective
مټن,ADJ,adjective
مځکنی,ADJ,adjective
مړوښه,ADJ,adjective
مړيی,ADJ,adjective
مړڅپن,ADJ,adjective
ناپېژندوی,ADJ,adjective
ناترسه,ADJ,adjective
ناتکی,ADJ,adjective
ناتمام,ADJ,adjective
ناتوان,ADJ,adjective
ناجايز,ADJ,adjective
ناجوړه,ADJ,adjective
ناجوړی,ADJ,adjective
ناجي,ADJ,adjective
ناچاپ,ADJ,adjective
ناچار,ADJ,adjective
ناچل,ADJ,adjective
ناچله,ADJ,adjective
ناحق,ADJ,adjective
ناخبره,ADJ,adjective
ناخوان,ADJ,adjective
ناخوښه,ADJ,adjective
نادار,ADJ,adjective
نادان,ADJ,adjective
نادر,ADJ,adjective
نادرست,ADJ,adjective
ناديده,ADJ,adjective
ناراض,ADJ,adjective
ناپېژندونکی,ADJ,adjective
ناپړانده,ADJ,adjective
ناپړ,ADJ,adjective
ناپوه,ADJ,adjective
مړڅپی,ADJ,adjective
مږخندی,ADJ,adjective
مښتی,ADJ,adjective
مېخي,ADJ,adjective
مېوه داره,ADJ,adjective
مېوه لرونکی,ADJ,adjective
نااتر,ADJ,adjective
نااجرا,ADJ,adjective
ناازمويلی,ADJ,adjective
نااشنا,ADJ,adjective
نااميده,ADJ,adjective
نارنهور,ADJ,adjective
نااهل,ADJ,adjective
نااېسيا,ADJ,adjective
ناب,ADJ,adjective
ناباب,ADJ,adjective
نابالغ,ADJ,adjective
نابلد,ADJ,adjective
نابود,ADJ,adjective
نابوم,ADJ,adjective
نابړ,ADJ,adjective
ناپاک,ADJ,adjective
ناپامه,ADJ,adjective
ناپاياوه,ADJ,adjective
نااوډلی,ADJ,adjective
نسايي,ADJ,adjective
نسبي,ADJ,adjective
نسکور,ADJ,adjective
هېرندوکی,ADJ,adjective
هېوادنی,ADJ,adjective
هېښ,ADJ,adjective
واجب,ADJ,adjective
واجبي,ADJ,adjective
واحد,ADJ,adjective
وارخطا,ADJ,adjective
وارد,ADJ,adjective
وافر,ADJ,adjective
واقع,ADJ,adjective
واقعي,ADJ,adjective
واقف,ADJ,adjective
واکداره,ADJ,adjective
والاحضرت,ADJ,adjective
والاشان,ADJ,adjective
وانګي,ADJ,adjective
واورين,ADJ,adjective
واګڼ,ADJ,adjective
وپره,ADJ,adjective
وتلی,ADJ,adjective
وچ,ADJ,adjective
وچ سترګی,ADJ,adjective
وچ ميږن,ADJ,adjective
هېرجن,ADJ,adjective
وچغاړی,ADJ,adjective
هېر,ADJ,adjective
هړاند,ADJ,adjective
هموطن,ADJ,adjective
همځولی,ADJ,adjective
هندسي,ADJ,adjective
هنده,ADJ,adjective
هندواروپايي,ADJ,adjective
هندوستاني,ADJ,adjective
هندي,ADJ,adjective
هنرمن,ADJ,adjective
هنري,ADJ,adjective
هوار,ADJ,adjective
هوايي,ADJ,adjective
هوبي,ADJ,adjective
هوسا,ADJ,adjective
هوک,ADJ,adjective
هوک پوک,ADJ,adjective
هوکه,ADJ,adjective
هولکي,ADJ,adjective
هوډي,ADJ,adjective
هوښيار,ADJ,adjective
هيجاني,ADJ,adjective
هيزه,ADJ,adjective
هيڅ,ADJ,adjective
هډور,ADJ,adjective
هړيسه,ADJ,adjective
وچموری,ADJ,adjective
وچړ,ADJ,adjective
وحشتناک,ADJ,adjective
ورېښمين,ADJ,adjective
وزيی,ADJ,adjective
وزګار,ADJ,adjective
وژونکی,ADJ,adjective
وژونی,ADJ,adjective
وستری,ADJ,adjective
وسله وال,ADJ,adjective
وسواسي,ADJ,adjective
وشمه,ADJ,adjective
وشند,ADJ,adjective
وصفي,ADJ,adjective
وضعي,ADJ,adjective
وطنپرست,ADJ,adjective
وطني,ADJ,adjective
وظيفه دار,ADJ,adjective
وعده خلاف,ADJ,adjective
وفادار,ADJ,adjective
وقايوي,ADJ,adjective
ول ول,ADJ,adjective
ولادي,ADJ,adjective
ولان,ADJ,adjective
ولايتي,ADJ,adjective
ولاړ,ADJ,adjective
ورګډی,ADJ,adjective
ورځنی,ADJ,adjective
ورين,ADJ,adjective
وريت,ADJ,adjective
وحشي,ADJ,adjective
وخت ناوخت,ADJ,adjective
وختي,ADJ,adjective
وختيني,ADJ,adjective
وخيم,ADJ,adjective
ودان,ADJ,adjective
وران,ADJ,adjective
ورانکار,ADJ,adjective
ورانکاری,ADJ,adjective
ورته,ADJ,adjective
ورتی,ADJ,adjective
هموزن,ADJ,adjective
ورزشي,ADJ,adjective
ورغستلي,ADJ,adjective
ورک,ADJ,adjective
ورکمانی,ADJ,adjective
ورکنومی,ADJ,adjective
ورله,ADJ,adjective
ورو,ADJ,adjective
وروست,ADJ,adjective
وروستنی,ADJ,adjective
وروسته پاتې,ADJ,adjective
وروستی,ADJ,adjective
وريا,ADJ,adjective
ورستنی,ADJ,adjective
همنوع,ADJ,adjective
همنژاد,ADJ,adjective
همقده,ADJ,adjective
نوجن,ADJ,adjective
نور,ADJ,adjective
نورمال,ADJ,adjective
نولجن,ADJ,adjective
نولسم,ADJ,adjective
نولکی,ADJ,adjective
نوم ورکی,ADJ,adjective
نوماندی,ADJ,adjective
نوموړی,ADJ,adjective
نوميالی,ADJ,adjective
نومړ,ADJ,adjective
نومی,ADJ,adjective
نون,ADJ,adjective
نونسم,ADJ,adjective
نويم,ADJ,adjective
نوږ,ADJ,adjective
نوګ,ADJ,adjective
نوی,ADJ,adjective
نوی نزی,ADJ,adjective
نيکوکاره,ADJ,adjective
نيلي,ADJ,adjective
نيم,ADJ,adjective
نيم بند,ADJ,adjective
نوبتي,ADJ,adjective
نهيل,ADJ,adjective
نهايي,ADJ,adjective
نهايت,ADJ,adjective
نسواري,ADJ,adjective
نسور,ADJ,adjective
نشتمن,ADJ,adjective
نشتوکی,ADJ,adjective
نشه,ADJ,adjective
نظامي,ADJ,adjective
نظربند,ADJ,adjective
نظرمي,ADJ,adjective
نفساني,ADJ,adjective
نفيس,ADJ,adjective
نقيض,ADJ,adjective
نيم خام,ADJ,adjective
نکاره,ADJ,adjective
نمجن,ADJ,adjective
نمک حرام,ADJ,adjective
نمک حلال,ADJ,adjective
نمناک,ADJ,adjective
نمونه,ADJ,adjective
نمونوي,ADJ,adjective
نننی,ADJ,adjective
ننګيالی,ADJ,adjective
نه بدلېدونکی,ADJ,adjective
نه بېلېدونکی,ADJ,adjective
نهام,ADJ,adjective
نمايشي,ADJ,adjective
قدرتي,ADJ,adjective
نيم ځانی,ADJ,adjective
نيمرويه,ADJ,adjective
هدر,ADJ,adjective
هر,ADJ,adjective
هراند,ADJ,adjective
هرزه,ADJ,adjective
هرکاره,ADJ,adjective
هسک,ADJ,adjective
هسکېرلی,ADJ,adjective
هشګوڼی,ADJ,adjective
هک پک,ADJ,adjective
هک دک,ADJ,adjective
هلاک,ADJ,adjective
هلک,ADJ,adjective
هلواک,ADJ,adjective
هم مرکز,ADJ,adjective
هماهنګ,ADJ,adjective
همتناک,ADJ,adjective
همجنس,ADJ,adjective
همراز,ADJ,adjective
همرنګه,ADJ,adjective
همزمان,ADJ,adjective
همزولی,ADJ,adjective
همشکل,ADJ,adjective
همفکره,ADJ,adjective
هجري,ADJ,adjective
هاضمه,ADJ,adjective
هادي,ADJ,adjective
نېښي,ADJ,adjective
نيمزالی,ADJ,adjective
نيمکاره,ADJ,adjective
نيمکله,ADJ,adjective
نيمکښ,ADJ,adjective
نيمکښو,ADJ,adjective
نيمه,ADJ,adjective
نيمه خوا,ADJ,adjective
نيمګور,ADJ,adjective
نيمګړی,ADJ,adjective
نيهام,ADJ,adjective
نيي,ADJ,adjective
نيمچه,ADJ,adjective
نيېل,ADJ,adjective
نړيوال,ADJ,adjective
نګه,ADJ,adjective
نېچ,ADJ,adjective
نېستمن,ADJ,adjective
نېغ,ADJ,adjective
نېک,ADJ,adjective
نېک نيتی,ADJ,adjective
نېکبخت,ADJ,adjective
نېکخوی,ADJ,adjective
نېکمرغه,ADJ,adjective
نېکنام,ADJ,adjective
نڅوړ,ADJ,adjective
قبيلوي,ADJ,adjective
ملاماتی,ADJ,adjective
قبل التاريخ,ADJ,adjective
پليت,ADJ,adjective
پلی,ADJ,adjective
پمن,ADJ,adjective
پنچر,ADJ,adjective
پنځکلن,ADJ,adjective
پنځلسم,ADJ,adjective
پنځم,ADJ,adjective
پنځه سويز,ADJ,adjective
پنځه کلن,ADJ,adjective
پنډ,ADJ,adjective
پلن,ADJ,adjective
پنډوس,ADJ,adjective
پوچ,ADJ,adjective
پوچ خولی,ADJ,adjective
پوچک,ADJ,adjective
پوخ,ADJ,adjective
پورتنی,ADJ,adjective
پورتګالي,ADJ,adjective
پوره,ADJ,adjective
پوست,ADJ,adjective
پولادي,ADJ,adjective
پولنډي,ADJ,adjective
پوپنا,ADJ,adjective
پوليسي,ADJ,adjective
پلرنی,ADJ,adjective
پلانکی,ADJ,adjective
پرخوا,ADJ,adjective
پردی,ADJ,adjective
پردېس,ADJ,adjective
پرسد,ADJ,adjective
پرسوزه,ADJ,adjective
پرکاله,ADJ,adjective
پرله پوري,ADJ,adjective
پرمخ تللی,ADJ,adjective
پرهارژلی,ADJ,adjective
